,Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price,Cluster
182,GA,10755,GAINESVILLE,ON,RESTAURANT,1.333334,0.0,0.0,0.0,0.0,0.0,1.333334,1,2,2,0.111111167,134.2124329,1.0
183,GA,98658,LOCUST GROVE,OFF,LIQUOR/PACKAGE STORE,1.333334,1.666667,1.5,0.0,0.0,0.0,4.500001,1,4,3,0.375000083,221.0221509,0.0
184,GA,32721,ATLANTA,ON,RESTAURANT,1.333334,0.5,0.5,0.0,0.0,0.0,2.333334,1,3,3,0.1944445,196.7228009,1.0
185,GA,50101,COLUMBUS,OFF,LIQUOR/PACKAGE STORE,1.333333,0.0,0.333333,0.0,0.0,0.0,1.666666,1,2,2,0.138888833,217.1901269,0.0
186,GA,91274,SAVANNAH,ON,HOTEL/ MOTEL,1.333333,4.666667,0.0,0.0,0.0,0.0,6.0,1,7,6,0.5,186.5783333,1.0
187,GA,69920,BUFORD,ON,RESTAURANT,1.166668,2.166668,1.500001,0.0,0.0,0.0,4.833337,1,8,5,0.402778083,176.6481419,1.0
188,GA,42347,WARNER ROBINS,OFF,LIQUOR/PACKAGE STORE,1.166667,0.0,1.0,0.0,0.0,0.0,2.166667,1,2,1,0.180555583,233.3583333,0.0
189,GA,66640,ATHENS,OFF,LIQUOR/PACKAGE STORE,1.166667,1.666667,1.166667,0.0,0.0,0.0,4.000001,1,2,2,0.333333417,204.9348988,0.0
190,GA,31948,BYRON,OFF,LIQUOR/PACKAGE STORE,1.166667,1.166667,0.0,0.0,0.0,0.0,2.333334,1,1,1,0.1944445,167.2456665,0.0
191,GA,78883,THOMASTON,OFF,LIQUOR/PACKAGE STORE,1.166666,0.0,0.666666,0.0,0.0,0.0,1.833332,1,3,3,0.152777667,243.8675592,0.0
192,GA,74251,NORCROSS,ON,RESTAURANT,1.000002,1.500003,1.000002,0.166667,0.166667,0.0,3.833341,1,15,9,0.319445083,232.9651862,2.0
193,GA,85771,ATLANTA,ON,RESTAURANT,1.000002,0.666668,0.0,0.0,0.0,0.0,1.66667,1,8,7,0.138889167,187.985624,1.0
194,GA,43148,SMYRNA,ON,RESTAURANT,1.000002,0.833335,0.833333,0.0,0.0,0.0,2.66667,1,9,6,0.2222225,223.5090956,1.0
195,GA,57925,POOLER,ON,RESTAURANT,1.000001,0.166667,0.166667,0.0,0.0,0.0,1.333335,1,2,2,0.11111125,152.03606,1.0
196,GA,60614,ATLANTA,ON,RESTAURANT,1.000001,0.5,0.166667,0.0,0.0,0.0,1.666668,1,3,2,0.138889,144.0418848,1.0
197,GA,78384,STATESBORO,ON,RESTAURANT,1.000001,0.5,0.0,0.0,0.0,0.0,1.500001,1,5,4,0.125000083,186.4798757,1.0
198,GA,38560,ATLANTA,ON,RESTAURANT,1.000001,0.833335,0.166667,0.0,0.0,0.0,2.000003,1,6,5,0.166666917,198.3622025,1.0
199,GA,80469,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
200,GA,31871,JEKYLL ISLAND,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,2,2,0.25,198.97,0.0
201,GA,53210,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
202,GA,82462,POOLER,ON,RESTAURANT,1.0,7.333333,0.0,0.0,0.0,0.0,8.333333,1,4,4,0.694444417,166.5828067,1.0
203,GA,12857,ZEBULON,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,190.95,0.0
204,GA,72355,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,252.8049,0.0
205,GA,53908,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
206,GA,32591,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,1.333333,0.0,0.0,0.0,0.0,2.333333,1,3,3,0.194444417,197.9485997,0.0
207,GA,76788,DOUGLASVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,252.8049,0.0
208,GA,11407,CUMMING,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
209,GA,58120,CUMMING,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
210,GA,65565,STONE MOUNTAIN,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,4,4,0.25,198.97,0.0
211,GA,54360,ROSWELL,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
212,GA,94453,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,195.12,0.0
213,GA,62759,COVINGTON,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,1,1,0.25,198.97,0.0
214,GA,71796,RIVERDALE,OFF,LIQUOR/PACKAGE STORE,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1,3,3,0.333333333,200.895,0.0
215,GA,19135,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,1.0,1.0,1.0,6.0,1,4,3,0.5,322.04,0.0
216,GA,48576,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,3.0,1.0,0.0,0.0,0.0,5.0,1,5,5,0.416666667,225.12396,0.0
217,GA,65013,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
218,GA,42674,MARIETTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
219,GA,66800,ELLIJAY,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
220,GA,69586,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,3,3,0.25,198.97,0.0
221,GA,46869,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
222,GA,39725,HIRAM,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
223,GA,68257,WEST POINT,OFF,CONVENIENCE/ GAS,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,198.81,0.0
224,GA,40725,EVANS,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.666667,0.0,0.0,0.0,2.666667,1,3,3,0.22222225,206.7224367,0.0
225,GA,35823,DOUGLASVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
226,GA,35263,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,202.935,0.0
227,GA,44810,MOULTRIE,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,2,0.083333333,200.28,0.0
228,GA,47895,DECATUR,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
229,GA,12473,FOREST PARK,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
230,GA,32454,SPRINGFIELD,ON,CONCESSIONAIRE,1.0,0.666667,0.666667,0.0,0.0,0.0,2.333334,1,2,1,0.1944445,191.9677594,1.0
231,GA,93014,TIFTON,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
232,GA,81475,LILBURN,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
233,GA,78396,HIRAM,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
234,GA,94762,SPARTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
235,GA,43121,UNION CITY,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.5,0.0,0.0,0.0,3.5,1,2,2,0.291666667,216.5514,0.0
236,GA,16603,ACWORTH,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,2.0,1.0,1.333333,5.333333,1,3,2,0.444444417,392.1825245,0.0
237,GA,37259,KINGSLAND,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
238,GA,47898,MACON,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
239,GA,84202,WILLIAMSON,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,252.8049,0.0
240,GA,38359,FORSYTH,OFF,LIQUOR/PACKAGE STORE,1.0,4.0,0.0,0.0,0.0,0.0,5.0,1,1,1,0.416666667,165.336,0.0
241,GA,89686,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
242,GA,56555,DOUGLAS,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.333333,0.0,0.0,0.0,1.333333,1,2,2,0.111111083,218.1876545,0.0
243,GA,26359,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
244,GA,36835,DECATUR,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,195.12,0.0
245,GA,38953,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,195.12,0.0
246,GA,73147,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
247,GA,71779,COLUMBUS,OFF,GENERAL MERCHANDISE,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,262.9551,0.0
248,GA,44684,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,3.0,1.0,0.0,0.0,0.0,5.0,1,3,3,0.416666667,225.12396,0.0
249,GA,69239,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.166667,1.0,0.0,0.0,4.166667,1,4,3,0.34722225,226.0799819,0.0
250,GA,74291,CUMMING,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,2,1,0.25,242.6366,0.0
251,GA,85770,CARTERSVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,198.81,0.0
252,GA,46061,MARIETTA,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,1,1,0.25,198.97,0.0
253,GA,27518,HELEN,OFF,LIQUOR/PACKAGE STORE,1.0,0.5,0.0,0.0,0.0,0.0,1.5,1,2,2,0.125,191.27,0.0
254,GA,61177,STATESBORO,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
255,GA,91556,POOLER,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
256,GA,74398,WARNER ROBINS,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
257,GA,13669,ACWORTH,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,202.935,0.0
258,GA,75654,DULUTH,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,190.95,0.0
259,GA,45127,DECATUR,OFF,LIQUOR/PACKAGE STORE,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1,3,3,0.333333333,200.895,0.0
260,GA,59774,MARIETTA,OFF,LIQUOR/PACKAGE STORE,1.0,3.0,1.0,0.0,0.0,0.5,5.5,1,2,2,0.458333333,259.1081455,0.0
261,GA,72670,MACON,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
262,GA,52941,BRUNSWICK,OFF,LIQUOR/PACKAGE STORE,1.0,0.5,0.0,0.0,0.0,0.0,1.5,1,2,2,0.125,198.94,0.0
263,GA,38218,CARTERSVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,195.12,0.0
264,GA,37708,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
265,GA,87592,SPRINGFIELD,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
266,GA,33025,BONAIRE,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.5,0.0,0.0,0.0,3.5,1,3,3,0.291666667,216.5514,0.0
267,GA,53499,STATESBORO,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,190.95,0.0
268,GA,40047,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,252.8049,0.0
269,GA,37490,ODUM,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
270,GA,76871,OCILLA,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0.166666667,195.12,0.0
271,GA,64456,LUTHERSVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
272,GA,64659,MACON,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,195.12,0.0
273,GA,46208,TENNILLE,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
274,GA,33990,ATLANTA,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1,2,2,0.333333333,229.73745,0.0
275,GA,80769,GAINESVILLE,OFF,GENERAL MERCHANDISE,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,237.4266,0.0
276,GA,50329,ATHENS,OFF,LIQUOR/PACKAGE STORE,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1,3,3,0.25,201.43,0.0
277,GA,21805,MACON,OFF,LIQUOR/PACKAGE STORE,1.0,0.166667,0.0,0.0,0.0,0.0,1.166667,1,2,2,0.09722225,157.3456693,0.0
278,GA,58242,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,183.57,0.0
279,GA,99057,ATLANTA,ON,RESTAURANT,0.833335,0.166667,0.333334,0.0,0.0,0.0,1.333336,1,7,6,0.111111333,211.7733265,1.0
280,GA,94449,KENNESAW,ON,RESTAURANT,0.833334,0.333334,0.166667,0.0,0.0,0.0,1.333335,1,4,2,0.11111125,177.2285285,1.0
281,GA,33860,MARIETTA,ON,RESTAURANT,0.833334,0.0,0.166667,0.0,0.0,0.0,1.000001,1,4,4,0.083333417,198.9498011,1.0
282,GA,68162,RICHMOND HILL,OFF,LIQUOR/PACKAGE STORE,0.833333,0.5,0.333333,0.0,0.0,0.0,1.666666,1,5,3,0.138888833,156.1931425,0.0
283,GA,39376,CHATSWORTH,ON,RESTAURANT,0.833333,0.333333,0.333333,0.0,0.0,0.0,1.499999,1,2,2,0.124999917,233.4624223,1.0
284,GA,26413,ATLANTA,ON,RESTAURANT,0.833333,0.833333,0.5,0.0,0.0,0.0,2.166666,1,4,3,0.1805555,215.3308355,1.0
285,GA,61340,ATLANTA,ON,RESTAURANT,0.666668,1.333336,1.833337,0.0,0.0,0.0,3.833341,1,18,9,0.319445083,244.1982073,2.0
286,GA,87509,ROSWELL,ON,RESTAURANT,0.666668,6.833334,0.0,0.0,0.0,0.0,7.500002,1,13,8,0.625000167,159.2239575,2.0
287,GA,87309,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.666667,0.0,0.0,0.0,1.333334,1,2,1,0.111111167,189.6035802,0.0
288,GA,67214,MABLETON,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,183.5699082,0.0
289,GA,38940,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,137.6774312,0.0
290,GA,73774,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,137.6774312,0.0
291,GA,57854,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,137.6774312,0.0
292,GA,20933,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,1.5,0.0,0.0,0.0,0.0,2.166667,1,2,2,0.180555583,185.4415099,0.0
293,GA,35370,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.0,0.0,0.0,0.0,1.333334,1,1,1,0.111111167,146.3399268,0.0
294,GA,51330,AUSTELL,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,183.5699082,0.0
295,GA,34552,POOLER,ON,RECREATION/ ENTERTAINMENT,0.666667,0.666667,0.666667,0.0,0.0,0.0,2.000001,1,1,1,0.16666675,169.8599151,1.0
296,GA,61709,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.0,0.0,0.0,0.0,1.333334,1,1,1,0.111111167,155.6999222,0.0
297,GA,25804,HARLEM,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,2,2,0.055555583,183.5699082,0.0
298,GA,24946,LAGRANGE,OFF,LIQUOR/PACKAGE STORE,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,137.6774312,0.0
299,GA,68153,ROCK SPRING,ON,RESTAURANT,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,134.2124329,1.0
300,GA,87176,GLENNVILLE,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.666667,0.0,0.0,0.0,2.000001,1,1,1,0.16666675,237.4264813,0.0
301,GA,95461,WINDER,OFF,LIQUOR/PACKAGE STORE,0.666667,0.5,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,167.2456665,0.0
302,GA,62889,ATLANTA,ON,HOTEL/ MOTEL,0.666667,1.333334,0.666667,0.0,0.0,0.0,2.666668,1,2,2,0.222222333,165.1836674,1.0
303,GA,66618,WINDER,OFF,LIQUOR/PACKAGE STORE,0.666667,0.5,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,167.2456665,0.0
304,GA,64787,MARIETTA,ON,RESTAURANT,0.666667,0.0,0.0,0.0,0.0,0.0,0.666667,1,1,1,0.055555583,134.2124329,1.0
305,GA,86698,STOCKBRIDGE,ON,BAR/TAVERN,0.666667,3.333334,0.666667,0.0,0.0,0.0,4.666668,1,2,1,0.388889,159.1713831,1.0
306,GA,77665,BUFORD,ON,RESTAURANT,0.666667,11.999998,0.0,0.0,0.0,0.0,12.666665,1,11,9,1.055555417,150.2633092,2.0
307,GA,18530,SAVANNAH,ON,HOTEL/ MOTEL,0.666666,0.0,0.0,0.0,0.0,0.0,0.666666,1,2,2,0.0555555,178.950179,1.0
308,GA,23646,VALDOSTA,OFF,CONVENIENCE/ GAS,0.666666,0.333333,0.333333,0.0,0.0,0.0,1.333332,1,2,2,0.111111,223.962824,0.0
309,GA,86790,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,0.666666,0.333333,0.0,0.0,0.0,0.0,0.999999,1,3,3,0.08333325,191.2701913,0.0
310,GA,23980,POOLER,ON,RESTAURANT,0.666666,0.333333,0.333333,0.0,0.0,0.0,1.333332,1,1,1,1.0,169.8601699,1.0
311,GA,57354,PORT WENTWORTH,OFF,LIQUOR/PACKAGE STORE,0.666666,1.999998,0.0,0.0,0.0,0.0,2.666664,1,6,5,0.222222,200.8952009,0.0
312,GA,28349,CUMMING,ON,RESTAURANT,0.666666,0.333333,0.333333,0.0,0.0,0.0,1.333332,1,1,1,0.111111,169.8601699,1.0
313,GA,59350,HAMPTON,ON,RECREATION/ ENTERTAINMENT,0.500001,0.166667,0.0,0.0,0.0,0.0,0.666668,1,2,2,0.055555667,139.8597203,1.0
314,GA,62776,ATLANTA,ON,RESTAURANT,0.500001,3.666667,0.166667,0.0,0.0,0.0,4.333335,1,5,5,0.36111125,157.039555,1.0
315,GA,59279,ATLANTA,ON,RESTAURANT,0.500001,0.833333,0.0,0.0,0.0,0.0,1.333334,1,2,2,0.111111167,148.3311758,1.0
316,GA,20147,ATLANTA,ON,RESTAURANT,0.500001,6.000003,0.0,0.0,0.0,0.0,6.500004,1,11,7,0.541667,163.6283608,2.0
317,GA,27088,COMMERCE,OFF,LIQUOR/PACKAGE STORE,0.5,1.5,0.5,0.0,0.0,0.0,2.5,1,2,2,0.208333333,225.12396,0.0
318,GA,52919,CRAWFORD,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,183.57,0.0
319,GA,53195,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,195.12,0.0
320,GA,72945,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.5,1.0,1.0,2.0,5.5,1,3,3,0.458333333,416.4399818,0.0
321,GA,65922,SYLVANIA,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,183.57,0.0
322,GA,82114,ALBANY,OFF,LIQUOR/PACKAGE STORE,0.5,1.0,0.0,0.0,0.0,0.0,1.5,1,2,2,0.125,198.97,0.0
323,GA,54292,LOGANVILLE,OFF,LIQUOR/PACKAGE STORE,0.5,0.666667,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,170.5456656,0.0
324,GA,87298,WARNER ROBINS,OFF,LIQUOR/PACKAGE STORE,0.5,3.0,0.5,0.0,0.0,0.0,4.0,1,4,4,0.333333333,221.907525,0.0
325,GA,74608,LAGRANGE,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,200.28,0.0
326,GA,22674,MCDONOUGH,ON,RESTAURANT,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,2,2,0.041666667,178.95,1.0
327,GA,72863,FITZGERALD,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,207.6,0.0
328,GA,58948,TRENTON,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,195.12,0.0
329,GA,75529,COLUMBUS,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1,1,1,0.083333333,252.8049,0.0
330,GA,64101,CLAYTON,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,1.5,0.0,0.0,0.0,2.0,1,2,2,0.166666667,287.42235,0.0
331,GA,93325,LIZELLA,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,195.12,0.0
332,GA,34576,ATLANTA,ON,BAR/TAVERN,0.5,0.166667,0.166667,0.0,0.0,0.0,0.833334,1,1,1,0.0694445,171.6778627,1.0
333,GA,12951,LAGRANGE,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,200.28,0.0
334,GA,66608,CONYERS,OFF,LIQUOR/PACKAGE STORE,0.5,2.0,0.0,0.0,0.0,0.0,2.5,1,3,3,0.208333333,202.05,0.0
335,GA,80522,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,0.5,0.333333,0.333334,0.0,0.0,0.0,1.166667,1,2,1,0.09722225,203.5084561,0.0
336,GA,24454,DONALSONVILLE,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,207.6,0.0
337,GA,53096,COVINGTON,OFF,LIQUOR/PACKAGE STORE,0.5,2.5,1.5,1.0,0.5,0.166667,6.166667,1,5,5,0.513888917,287.823179,0.0
338,GA,71350,ATLANTA,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,195.12,0.0
339,GA,27243,CONYERS,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.5,0.0,0.0,0.0,1.5,1,1,1,0.125,237.4266,0.0
340,GA,80422,CUMMING,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.5,0.0,0.0,0.0,1.5,1,1,1,0.125,237.4266,0.0
341,GA,32027,STATESBORO,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.5,0.0,0.0,0.0,1.5,1,1,1,0.125,250.0534,0.0
342,GA,53601,COLUMBUS,OFF,LIQUOR/PACKAGE STORE,0.5,0.333333,0.5,0.0,0.0,0.0,1.333333,1,1,1,0.111111083,241.2712353,0.0
343,GA,42826,JESUP,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,195.12,0.0
344,GA,68116,BUCHANAN,OFF,LIQUOR/PACKAGE STORE,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,183.57,0.0
345,GA,29215,TIFTON,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.5,0.0,0.0,0.0,1.5,1,1,1,0.125,250.0534,0.0
