Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price
GA,29552,ATLANTA,ON,RESTAURANT,423.333333,18.000001,0.333334,0,0,0.333334,442.000002,1,44,12,36.8333335,123.3712664
GA,22593,MARIETTA,ON,BAR/TAVERN,74.833332,0.333334,0.166667,0,0,0,75.333333,1,52,12,6.27777775,133.7861289
GA,30497,SAVANNAH,ON,HOTEL/ MOTEL,58.166664,0.666667,5,0.666667,1,0.666667,66.166665,1,32,12,5.51388875,163.2559235
GA,41833,ATLANTA,ON,RESTAURANT,37.333325,0,0,0,0,0,37.333325,1,27,12,3.111110417,135.8102982
GA,66742,DECATUR,ON,RESTAURANT,27.333334,15.666666,0,0,0.166667,0.166667,43.333334,1,20,10,3.611111167,145.5099208
GA,81934,UNION CITY,OFF,LIQUOR/PACKAGE STORE,25,20,2,1,0,1,49,1,3,3,4.083333333,169.2142776
GA,90225,ATLANTA,ON,RESTAURANT,21.666667,6.999998,1,0,0.166667,0,29.833332,1,10,7,2.486111,148.7827441
GA,96209,ATLANTA,OFF,LIQUOR/PACKAGE STORE,20.333334,28.166667,12,1.333333,1.333333,0.666666,63.833333,1,10,9,5.319444417,184.3340626
GA,57994,MARIETTA,OFF,LIQUOR/PACKAGE STORE,18,11,3,0,0,0,32,1,1,1,2.666666667,158.5996688
GA,80535,COVINGTON,OFF,LIQUOR/PACKAGE STORE,18,13,11.833333,1,1,1,45.833333,1,5,5,3.819444417,194.9294043
GA,82610,ATLANTA,OFF,LIQUOR/PACKAGE STORE,16,27,1,1,2,1,48,1,17,9,4,196.2135375
GA,64787,MACON,OFF,LIQUOR/PACKAGE STORE,15.666667,31,1,0,0,0,47.666667,1,8,4,3.97222225,150.7916381
GA,53164,ATLANTA,OFF,LIQUOR/PACKAGE STORE,14,25,13,0,0,0,52,1,3,3,4.333333333,168.3516923
GA,20325,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,13,8,3,0,0,0,24,1,17,8,2,193.281225
GA,24299,CONYERS,OFF,LIQUOR/PACKAGE STORE,12,20,4.833333,2,5,1,44.833333,1,4,3,3.736111083,199.3049613
GA,20701,CUMMING,ON,RESTAURANT,11.666667,2.333334,0.666667,0,0,0,14.666668,1,9,4,1.222222333,145.1941913
GA,36687,STOCKBRIDGE,OFF,LIQUOR/PACKAGE STORE,11,15,3,0,0,0,29,1,3,3,2.416666667,157.6096345
GA,58772,DULUTH,OFF,LIQUOR/PACKAGE STORE,11,8,2,0,0,0,21,1,2,2,1.75,170.5918857
GA,76579,WOODSTOCK,OFF,LIQUOR/PACKAGE STORE,11,5,0,0,0,0,16,1,1,1,1.333333333,144.89625
GA,18914,FAIRBURN,OFF,LIQUOR/PACKAGE STORE,11,17,1,1,1,0.5,31.5,1,4,4,2.625,172.126819
GA,41818,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,11,6,2,0,0,0,19,1,11,8,1.583333333,186.1173474
GA,75638,FAIRBURN,OFF,LIQUOR/PACKAGE STORE,10.166667,24,6,0,0,0,40.166667,1,3,2,3.34722225,176.1632052
GA,49725,COVINGTON,OFF,LIQUOR/PACKAGE STORE,10,6,0.5,0,0,0,16.5,1,3,3,1.375,162.7896909
GA,81640,LITHIA SPRINGS,OFF,LIQUOR/PACKAGE STORE,10,12,2,0,0,0,24,1,3,3,2,176.06415
GA,81455,STOCKBRIDGE,OFF,LIQUOR/PACKAGE STORE,10,18,5,0,0,0,33,1,1,1,2.75,168.4484545
GA,26235,CONYERS,OFF,LIQUOR/PACKAGE STORE,10,18,2,0.5,0,0.5,31,1,5,3,2.583333333,173.7699871
GA,51946,ATLANTA,OFF,LIQUOR/PACKAGE STORE,10,4,0,0,0,0,14,1,1,1,1.166666667,150.8335714
GA,58932,ATLANTA,ON,RESTAURANT,9.000001,1.666666,0.5,0,0,0,11.166667,1,6,3,0.930555583,144.2861151
GA,76869,LITHONIA,OFF,LIQUOR/PACKAGE STORE,9,20,1,0,0,0,30,1,4,3,2.5,166.87166
GA,13771,DECATUR,OFF,LIQUOR/PACKAGE STORE,9,3,4,1,1,1.166667,19.166667,1,8,6,1.59722225,242.1513662
GA,84875,LOVEJOY,OFF,LIQUOR/PACKAGE STORE,9,14,5,0,0,0,28,1,4,3,2.333333333,179.6853214
GA,59619,ATLANTA,ON,RESTAURANT,8.500002,13.166668,0.333334,0.333333,0,0,22.333337,1,23,11,1.861111417,151.1874379
GA,75450,SAVANNAH,ON,RESTAURANT,8.333338,10.666667,1.666667,0,0,0,20.666672,1,32,12,1.722222667,162.5827806
GA,49932,MACON,OFF,LIQUOR/PACKAGE STORE,8.000001,6.833333,1,0,0,0,15.833334,1,3,2,1.3194445,125.9390347
GA,65478,ATLANTA,OFF,LIQUOR/PACKAGE STORE,8,3.833333,0,0,0,0,11.833333,1,2,2,0.986111083,160.0271876
GA,54545,ATLANTA,ON,RESTAURANT,7.000003,3.500002,1.333334,0,0,0,11.833339,1,15,7,0.986111583,155.863024
GA,74319,ATLANTA,OFF,LIQUOR/PACKAGE STORE,7,5,2,0,0,0,14,1,1,1,1.166666667,159.1528286
GA,24312,ATLANTA,OFF,LIQUOR/PACKAGE STORE,7,8,0,0,0,0,15,1,1,1,1.25,159.176
GA,31405,DECATUR,OFF,LIQUOR/PACKAGE STORE,7,10,4,0,0,0,21,1,2,2,1.75,185.9794857
GA,69651,SUWANEE,OFF,LIQUOR/PACKAGE STORE,7,6,0,1,0,1,15,1,11,10,1.25,231.27
GA,43874,MIDWAY,ON,RESTAURANT,6.833332,0,0,0,0,0,6.833332,1,8,5,0.569444333,144.0329549
GA,46139,ATLANTA,ON,RESTAURANT,6.666667,2.666667,0,0,0,0,9.333334,1,8,5,0.777777833,139.0532044
GA,82097,ATLANTA,ON,BAR/TAVERN,6.500001,6.666668,0,0,0,0,13.166669,1,14,7,1.097222417,144.4898478
GA,11201,ATLANTA,OFF,LIQUOR/PACKAGE STORE,6.333334,10.166667,1,0,0,0,17.500001,1,3,3,1.458333417,157.4788367
GA,19097,ATLANTA,OFF,LIQUOR/PACKAGE STORE,6,4,2,0,0,0,12,1,2,2,1,183.7533
GA,28542,DACULA,OFF,LIQUOR/PACKAGE STORE,6,4,1,0,0,0,11,1,9,8,0.916666667,204.5581636
GA,91010,CANTON,OFF,LIQUOR/PACKAGE STORE,6,7,2,1,1,1,18,1,4,3,1.5,220.9338667
GA,30267,ATLANTA,OFF,LIQUOR/PACKAGE STORE,6,6,0,0,0,0,12,1,12,9,1,195.12
GA,73779,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5.5,10,2,0,0,0,17.5,1,2,2,1.458333333,165.3914057
GA,93440,ALPHARETTA,ON,RESTAURANT,5.166665,1.833334,0,0,0,0,6.999999,1,13,9,0.58333325,159.3021656
GA,72137,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5,10,1,0,0,0,16,1,2,2,1.333333333,172.2424875
GA,48674,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5,8,1,0,0,0,14,1,4,3,1.166666667,180.4364143
GA,95361,DULUTH,OFF,LIQUOR/PACKAGE STORE,5,6,3,1,0,0,15,1,2,2,1.25,194.55796
GA,39323,PEACHTREE CITY,OFF,LIQUOR/PACKAGE STORE,5,10,0,0,0,0,15,1,11,8,1.25,200.012
GA,70189,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5,9,0,0,0,0,14,1,1,1,1.166666667,145.9714286
GA,56022,DECATUR,OFF,LIQUOR/PACKAGE STORE,5,15.166667,1,0,0,0,21.166667,1,6,5,1.763888917,187.6913262
GA,66008,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,5,2,0,0,0,0,7,1,6,5,0.583333333,190.17
GA,50587,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5,7,1,0,0,0,13,1,3,3,1.083333333,178.4184462
GA,23522,GRAYSON,OFF,LIQUOR/PACKAGE STORE,5,7,3,1,1,0,17,1,1,1,1.416666667,185.2464353
GA,44184,ATLANTA,OFF,LIQUOR/PACKAGE STORE,5,7,2,1,1,1,17,1,9,7,1.416666667,233.9299765
GA,98612,JEKYLL ISLAND,ON,HOTEL/ MOTEL,4.833335,8.166671,0,0,0,0,13.000006,1,15,9,1.083333833,145.7857019
GA,91974,ATLANTA,OFF,LIQUOR/PACKAGE STORE,4.833334,5.5,0,0,0,0,10.333334,1,9,5,0.861111167,172.9770856
GA,33379,MILLEDGEVILLE,OFF,LIQUOR/PACKAGE STORE,4.833333,1.833333,0.333333,0,0,0,6.999999,1,4,3,0.58333325,143.7652777
GA,15585,ROSWELL,ON,RESTAURANT,4.666666,0.666667,0.166667,0,0,0,5.5,1,5,5,0.458333333,143.1972727
GA,40305,ATLANTA,ON,RESTAURANT,4.500002,10.333338,2.000001,0,0.666668,0,17.500009,1,22,10,1.458334083,163.6173444
GA,68778,COVINGTON,OFF,LIQUOR/PACKAGE STORE,4.5,4.5,1.5,0,0,0,10.5,1,4,4,0.875,199.8466571
GA,45964,SMYRNA,OFF,NON-RETAIL,4.5,1.833333,0,0,0,0,6.333333,1,2,2,0.52777775,135.8686019
GA,39567,KENNESAW,ON,RESTAURANT,4.333333,1.333333,0.333333,0,0,0,5.999999,1,3,3,0.499999917,160.8116935
GA,72315,ROCKMART,ON,RESTAURANT,4.333333,0,0,0,0,0,4.333333,1,3,3,0.361111083,165.1846281
GA,67494,AUSTELL,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,1,1,0.5,160.675
GA,40580,NEWNAN,OFF,LIQUOR/PACKAGE STORE,4,2,1,0,0,0,7,1,5,3,0.583333333,211.0056857
GA,83251,LITHONIA,OFF,LIQUOR/PACKAGE STORE,4,2,1,0,0,0,7,1,3,3,0.583333333,183.7271143
GA,48599,POOLER,OFF,LIQUOR/PACKAGE STORE,4,3,2,0,0,0,9,1,8,6,0.75,223.6810667
GA,46789,LOGANVILLE,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,6,5,0.5,191.27
GA,83708,DULUTH,ON,RESTAURANT,4,0,0,0,9.666667,0.5,14.166667,1,2,2,1.180555583,330.4464628
GA,66769,ROSWELL,OFF,LIQUOR/PACKAGE STORE,4,2,1,0,0,0,7,1,7,7,0.583333333,209.9514
GA,77862,LILBURN,OFF,LIQUOR/PACKAGE STORE,4,3,3,0,0,0,10,1,8,7,0.833333333,232.04094
GA,14855,COVINGTON,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,2,1,0.5,160.675
GA,93397,SMYRNA,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,5,5,0.5,191.27
GA,51449,SMYRNA,OFF,LIQUOR/PACKAGE STORE,4,10,4,0,0,0,18,1,4,3,1.5,196.5794
GA,25161,BUFORD,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,0,6,1,5,4,0.5,191.27
GA,78307,TIFTON,OFF,LIQUOR/PACKAGE STORE,4,5,1,0,0,0,10,1,3,2,0.833333333,190.60998
GA,93791,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,4,1,0,0,0,0,5,1,4,4,0.416666667,188.19
GA,93673,ROSWELL,OFF,LIQUOR/PACKAGE STORE,4,3,3,2,2,0,14,1,2,2,1.166666667,231.6042429
GA,34409,ATLANTA,ON,CONCESSIONAIRE,3.833333,0,0,0,0,0,3.833333,1,1,1,0.319444417,178.9500156
GA,27174,JEKYLL ISLAND,ON,HOTEL/ MOTEL,3.666666,0.5,0,0,0,0,4.166666,1,4,4,0.347222167,130.6512209
GA,34626,POOLER,ON,RESTAURANT,3.500002,2.166667,0,0,0,0,5.666669,1,8,7,0.472222417,149.4158208
GA,42853,AUGUSTA,OFF,LIQUOR/PACKAGE STORE,3.333333,2.333333,1.333333,0,0,0,6.999999,1,2,2,0.58333325,183.7271405
GA,50459,ATLANTA,ON,RESTAURANT,3.166672,4.166671,0.166667,0,0,0,7.50001,1,30,12,0.625000833,194.1664078
GA,32317,SWAINSBORO,OFF,LIQUOR/PACKAGE STORE,3.166667,1,0,0,0,0,4.166667,1,4,4,0.34722225,189.1139849
GA,94646,ATLANTA,OFF,LIQUOR/PACKAGE STORE,3.166667,4,0,0,0,0,7.166667,1,2,2,0.59722225,166.5795271
GA,78394,KENNESAW,OFF,LIQUOR/PACKAGE STORE,3,1.833334,0,0,0,0,4.833334,1,5,3,0.402777833,196.1503178
GA,23636,MADISON,OFF,LIQUOR/PACKAGE STORE,3,1,0,0,0,0,4,1,4,4,0.333333333,189.345
GA,59887,DECATUR,ON,RESTAURANT,3,1.166667,0.5,0,0,0,4.666667,1,9,7,0.388888917,171.8903449
GA,15623,VALDOSTA,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,2,2,0.5,133.93
GA,88760,STOCKBRIDGE,OFF,LIQUOR/PACKAGE STORE,3,3,1,0,0,0,7,1,6,4,0.583333333,213.2514
GA,64092,MARIETTA,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,1,1,0.5,183.7533
GA,70384,STATESBORO,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,4,3,0.5,216.8083
GA,62576,POWDER SPRINGS,OFF,LIQUOR/PACKAGE STORE,3,1,0,0,0,0,4,1,4,3,0.333333333,189.345
GA,92706,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,3,2,0,0,0,0,5,1,5,4,0.416666667,194.286
GA,55810,PERRY,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,0,3,1,3,3,0.25,183.57
GA,50862,CONYERS,OFF,LIQUOR/PACKAGE STORE,3,1.833333,1,0,0,0,5.833333,1,1,1,0.486111083,183.0985476
GA,40583,DULUTH,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,1,1,0.5,114.8633
GA,35547,JASPER,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,1,1,0.5,183.7533
GA,91588,MARIETTA,OFF,LIQUOR/PACKAGE STORE,3,1,2,0,0,0,6,1,1,1,0.5,202.9816
GA,16547,MACON,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,2,1,0.5,183.7533
GA,85059,ATLANTA,OFF,LIQUOR/PACKAGE STORE,3,3,1,0,0,0,7,1,5,5,0.583333333,213.2514
GA,69964,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,1,1,0.5,183.7533
GA,26581,CONYERS,OFF,LIQUOR/PACKAGE STORE,3,1,1,0,0,0,5,1,3,3,0.416666667,215.88396
GA,27013,AUSTELL,OFF,LIQUOR/PACKAGE STORE,3,2,1,0,0,0,6,1,1,1,0.5,183.7533
GA,34909,ATLANTA,OFF,LIQUOR/PACKAGE STORE,3,0,0,0,0,1,4,1,3,3,0.333333333,287.415
GA,36345,ATLANTA,OFF,LIQUOR/PACKAGE STORE,3,1,0,0,0,0,4,1,3,3,0.333333333,189.345
GA,26434,SMYRNA,OFF,LIQUOR/PACKAGE STORE,3,2,0.333333,0,0,0,5.333333,1,5,4,0.444444417,202.2706626
GA,14122,LILBURN,OFF,LIQUOR/PACKAGE STORE,3,0,1,0,0,0,4,1,3,2,0.333333333,218.18745
GA,97260,CLARKSTON,OFF,LIQUOR/PACKAGE STORE,3,7,1,0,0,0,11,1,1,1,0.916666667,177.4818
GA,12015,ALPHARETTA,OFF,LIQUOR/PACKAGE STORE,3,3,0,0,0,0,6,1,3,3,0.5,195.12
GA,77544,ALPHARETTA,ON,RESTAURANT,2.999999,0,0,0,0,0,2.999999,1,3,3,0.249999917,139.1833797
GA,46787,MARIETTA,ON,RESTAURANT,2.833335,0.333334,0,0,0,0,3.166669,1,7,7,0.263889083,143.6541047
GA,55803,FAIRBURN,ON,BAR/TAVERN,2.833334,0.5,0,0.166667,0,0,3.500001,1,6,3,0.29166675,157.872812
GA,17845,SAVANNAH,ON,RESTAURANT,2.833334,0.166667,0,0,0,0,3.000001,1,5,5,0.250000083,140.4382865
GA,80709,SAVANNAH,ON,RESTAURANT,2.666669,1,0.500001,0,0,0,4.16667,1,8,5,0.3472225,155.8234753
GA,86076,SAVANNAH,ON,BAR/TAVERN,2.666668,2.833332,0.166667,0,0,0,5.666667,1,12,9,0.47222225,172.7214604
GA,73963,ATLANTA,ON,RESTAURANT,2.500002,2.333338,0.833335,0,0,0,5.666675,1,17,8,0.472222917,200.6352932
GA,75629,ALPHARETTA,ON,RESTAURANT,2.500001,6.000003,0.833334,0,0,0,9.333338,1,10,8,0.777778167,162.6127758
GA,27436,HIRAM,OFF,LIQUOR/PACKAGE STORE,2.5,1.5,0.5,0,0,0,4.5,1,5,4,0.375,206.6555333
GA,30379,SAVANNAH,ON,RECREATION/ ENTERTAINMENT,2.166669,2.666669,0,0,0,0,4.833338,1,18,11,0.402778167,178.2929313
GA,99643,ATLANTA,ON,BAR/TAVERN,2.166666,5.166666,0,0,0,0,7.333332,1,4,4,0.611111,150.0879818
GA,90331,ATLANTA,ON,RESTAURANT,2.000001,2.166666,0.333334,0,0,0,4.500001,1,12,9,0.375000083,192.0877351
GA,74310,ROSWELL,ON,RESTAURANT,2.000001,0,0,0,0,0,2.000001,1,3,2,0.16666675,134.2124329
GA,49748,CANTON,OFF,LIQUOR/PACKAGE STORE,2,4,0,0,0.5,0.5,7,1,6,6,0.583333333,241.2771429
GA,98091,NEWNAN,OFF,LIQUOR/PACKAGE STORE,2,3,1,0,0,0,6,1,5,3,0.5,224.3317
GA,54958,HAHIRA,OFF,LIQUOR/PACKAGE STORE,2,3,1,0,0,0,6,1,1,1,0.5,187.6033
GA,95041,VALDOSTA,OFF,LIQUOR/PACKAGE STORE,2,3,1,0,0,0,6,1,3,2,0.5,187.6033
GA,40265,MACON,OFF,LIQUOR/PACKAGE STORE,2,3.5,1,0,0,0,6.5,1,3,2,0.541666667,190.8399692
GA,55579,SMYRNA,OFF,LIQUOR/PACKAGE STORE,2,4,1,0,0,0,7,1,2,2,0.583333333,190.3271143
GA,33472,SUWANEE,OFF,LIQUOR/PACKAGE STORE,2,0,1,1,1,1,6,1,3,3,0.5,337.4183
GA,67592,ATLANTA,OFF,LIQUOR/PACKAGE STORE,2,7,1,1,1,1,13,1,8,8,1.083333333,267.0153692
GA,82533,DECATUR,OFF,LIQUOR/PACKAGE STORE,2,3,1,0,0,0,6,1,1,1,0.5,187.6033
GA,98223,SAVANNAH,OFF,LIQUOR/PACKAGE STORE,2,2,1,0,0,0,5,1,4,3,0.416666667,220.50396
GA,67884,MILLEDGEVILLE,OFF,LIQUOR/PACKAGE STORE,2,2,1,0,0,0,5,1,1,1,0.416666667,183.78996
GA,35536,ATLANTA,OFF,LIQUOR/PACKAGE STORE,2,2,0,1,1,1,7,1,2,2,0.583333333,276.0342857
GA,61656,COLUMBUS,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,183.57
GA,54473,COMMERCE,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,183.57
GA,58370,BRASELTON,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,183.57
GA,26430,ATLANTA,OFF,LIQUOR/PACKAGE STORE,2,5,0,0,0,0,7,1,5,4,0.583333333,200.07
GA,35687,SMYRNA,ON,RECREATION/ ENTERTAINMENT,2,0,0,0,0,0,2,1,1,1,0.166666667,134.2125
GA,87343,DULUTH,OFF,LIQUOR/PACKAGE STORE,2,5,2,0,0,0,9,1,2,2,0.75,206.7777333
GA,93279,ROME,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,183.57
